"CustomerID","InvoiceNo","OrderDate","OrderTotal","CohortDate","PrevOrderDate","DaysSinceLastOrder","OrderSequenceNumber"
"17115.0","556284","2011-06-10 08:54:00",302.8,"2009-12-05 12:13:00","2011-04-20 14:46:00",51,6
"17115.0","580088","2011-12-01 14:30:00",224.68,"2009-12-05 12:13:00","2011-06-10 08:54:00",174,7
"17116.0","499676","2010-03-01 16:29:00",389.78,"2010-03-01 16:29:00","",0,1
"17117.0","544905","2011-02-24 13:54:00",116.2,"2011-02-24 13:54:00","",0,1
"17118.0","542214","2011-01-26 12:19:00",157.02,"2011-01-26 12:19:00","",0,1
"17119.0","570555","2011-10-11 11:03:00",547.25,"2011-10-11 11:03:00","",0,1
"17119.0","580962","2011-12-06 14:40:00",59.66,"2011-10-11 11:03:00","2011-10-11 11:03:00",56,2
"17120.0","550802","2011-04-20 15:21:00",307.46,"2011-04-20 15:21:00","",0,1
"17121.0","530268","2010-11-02 11:47:00",314.74,"2010-11-02 11:47:00","",0,1
"17122.0","517271","2010-07-28 09:34:00",102.02,"2010-07-28 09:34:00","",0,1
"17122.0","529074","2010-10-26 12:39:00",242.24,"2010-07-28 09:34:00","2010-07-28 09:34:00",90,2
"17122.0","533186","2010-11-16 14:38:00",87.92,"2010-07-28 09:34:00","2010-10-26 12:39:00",21,3
"17122.0","563182","2011-08-12 14:33:00",138.32,"2010-07-28 09:34:00","2010-11-16 14:38:00",269,4
"17123.0","508474","2010-05-16 11:52:00",206.86,"2010-05-16 11:52:00","",0,1
"17123.0","523954","2010-09-26 12:06:00",414.51,"2010-05-16 11:52:00","2010-05-16 11:52:00",133,2
"17123.0","558671","2011-07-01 10:47:00",345.3,"2010-05-16 11:52:00","2010-09-26 12:06:00",278,3
"17124.0","555856","2011-06-07 14:02:00",298.89,"2011-06-07 14:02:00","",0,1
"17125.0","572092","2011-10-20 14:41:00",259.35,"2011-10-20 14:41:00","",0,1
"17126.0","520857","2010-08-31 13:41:00",282.05,"2010-08-31 13:41:00","",0,1
"17126.0","525054","2010-10-03 13:47:00",349.74,"2010-08-31 13:41:00","2010-08-31 13:41:00",33,2
"17126.0","530589","2010-11-03 14:55:00",311.69,"2010-08-31 13:41:00","2010-10-03 13:47:00",31,3
"17126.0","534472","2010-11-23 10:27:00",114.71,"2010-08-31 13:41:00","2010-11-03 14:55:00",20,4
"17126.0","538379","2010-12-12 11:26:00",212.6,"2010-08-31 13:41:00","2010-11-23 10:27:00",19,5
"17126.0","543803","2011-02-13 12:05:00",302.67,"2010-08-31 13:41:00","2010-12-12 11:26:00",63,6
"17126.0","559542","2011-07-10 13:32:00",412.62,"2010-08-31 13:41:00","2011-02-13 12:05:00",147,7
"17126.0","559543","2011-07-10 13:46:00",38.98,"2010-08-31 13:41:00","2011-07-10 13:32:00",0,8
"17126.0","559544","2011-07-10 13:52:00",37.88,"2010-08-31 13:41:00","2011-07-10 13:46:00",0,9
"17127.0","490313","2009-12-04 15:18:00",137.95,"2009-12-04 15:18:00","",0,1
"17127.0","513343","2010-06-24 10:25:00",308.03,"2009-12-04 15:18:00","2009-12-04 15:18:00",202,2
"17127.0","519197","2010-08-15 10:08:00",158.85,"2009-12-04 15:18:00","2010-06-24 10:25:00",52,3
"17127.0","523347","2010-09-21 16:14:00",195.9,"2009-12-04 15:18:00","2010-08-15 10:08:00",37,4
"17127.0","525751","2010-10-07 09:54:00",354.3,"2009-12-04 15:18:00","2010-09-21 16:14:00",16,5
"17128.0","540517","2011-01-09 12:02:00",157.09,"2011-01-09 12:02:00","",0,1
"17129.0","514983","2010-07-07 13:46:00",31.85,"2010-07-07 13:46:00","",0,1
"17131.0","568165","2011-09-25 12:42:00",789.77,"2011-09-25 12:42:00","",0,1
"17131.0","572304","2011-10-23 15:07:00",445.92,"2011-09-25 12:42:00","2011-09-25 12:42:00",28,2
"17131.0","572305","2011-10-23 15:09:00",46.75,"2011-09-25 12:42:00","2011-10-23 15:07:00",0,3
"17131.0","574736","2011-11-06 15:43:00",113.4,"2011-09-25 12:42:00","2011-10-23 15:09:00",14,4
"17131.0","580500","2011-12-04 12:52:00",1067.33,"2011-09-25 12:42:00","2011-11-06 15:43:00",28,5
"17132.0","518403","2010-08-08 13:49:00",676.17,"2010-08-08 13:49:00","",0,1
"17132.0","522328","2010-09-13 16:31:00",596.63,"2010-08-08 13:49:00","2010-08-08 13:49:00",36,2
"17133.0","501874","2010-03-21 12:31:00",2613.62,"2010-03-21 12:31:00","",0,1
"17133.0","504132","2010-04-11 11:22:00",1262.88,"2010-03-21 12:31:00","2010-03-21 12:31:00",21,2
"17133.0","508217","2010-05-13 14:57:00",2691.59,"2010-03-21 12:31:00","2010-04-11 11:22:00",32,3
"17133.0","511316","2010-06-07 16:52:00",1511.76,"2010-03-21 12:31:00","2010-05-13 14:57:00",25,4
"17133.0","519913","2010-08-22 13:58:00",1650.24,"2010-03-21 12:31:00","2010-06-07 16:52:00",76,5
"17133.0","546999","2011-03-18 13:47:00",683.42,"2010-03-21 12:31:00","2010-08-22 13:58:00",208,6
"17133.0","549272","2011-04-07 12:59:00",358.25,"2010-03-21 12:31:00","2011-03-18 13:47:00",20,7
"17133.0","555382","2011-06-02 14:46:00",1437.12,"2010-03-21 12:31:00","2011-04-07 12:59:00",56,8
"17133.0","566575","2011-09-13 13:15:00",1658.9,"2010-03-21 12:31:00","2011-06-02 14:46:00",103,9
"17133.0","574585","2011-11-06 09:34:00",399.6,"2010-03-21 12:31:00","2011-09-13 13:15:00",54,10
"17133.0","578441","2011-11-24 12:24:00",285.35,"2010-03-21 12:31:00","2011-11-06 09:34:00",18,11
"17133.0","578451","2011-11-24 12:27:00",69.6,"2010-03-21 12:31:00","2011-11-24 12:24:00",0,12
"17134.0","523749","2010-09-23 18:32:00",212.1,"2010-09-23 18:32:00","",0,1
"17134.0","547049","2011-03-20 11:56:00",330.5,"2010-09-23 18:32:00","2010-09-23 18:32:00",178,2
"17134.0","564370","2011-08-25 09:53:00",94.5,"2010-09-23 18:32:00","2011-03-20 11:56:00",158,3
"17135.0","507430","2010-05-09 16:03:00",167.9,"2010-05-09 16:03:00","",0,1
"17135.0","518412","2010-08-08 14:57:00",198.65,"2010-05-09 16:03:00","2010-05-09 16:03:00",91,2
"17135.0","529097","2010-10-26 13:51:00",226.5,"2010-05-09 16:03:00","2010-08-08 14:57:00",79,3
"17135.0","536847","2010-12-03 09:31:00",431.16,"2010-05-09 16:03:00","2010-10-26 13:51:00",38,4
"17135.0","544702","2011-02-23 10:27:00",284.97,"2010-05-09 16:03:00","2010-12-03 09:31:00",82,5
"17135.0","571641","2011-10-18 12:07:00",205.06,"2010-05-09 16:03:00","2011-02-23 10:27:00",237,6
"17135.0","573933","2011-11-02 10:33:00",85.0,"2010-05-09 16:03:00","2011-10-18 12:07:00",15,7
"17135.0","573994","2011-11-02 11:23:00",99.42,"2010-05-09 16:03:00","2011-11-02 10:33:00",0,8
"17135.0","578232","2011-11-23 12:13:00",85.0,"2010-05-09 16:03:00","2011-11-02 11:23:00",21,9
"17135.0","578318","2011-11-23 16:48:00",164.7,"2010-05-09 16:03:00","2011-11-23 12:13:00",0,10
"17136.0","497956","2010-02-15 13:13:00",231.68,"2010-02-15 13:13:00","",0,1
"17137.0","496317","2010-01-31 12:27:00",317.62,"2010-01-31 12:27:00","",0,1
"17137.0","496318","2010-01-31 12:32:00",82.7,"2010-01-31 12:27:00","2010-01-31 12:27:00",0,2
"17137.0","507387","2010-05-09 12:10:00",261.15,"2010-01-31 12:27:00","2010-01-31 12:32:00",98,3
"17137.0","513072","2010-06-21 14:19:00",114.36,"2010-01-31 12:27:00","2010-05-09 12:10:00",43,4
"17137.0","518500","2010-08-09 12:51:00",166.32,"2010-01-31 12:27:00","2010-06-21 14:19:00",49,5
"17137.0","527943","2010-10-19 14:51:00",191.48,"2010-01-31 12:27:00","2010-08-09 12:51:00",71,6
"17138.0","496900","2010-02-04 14:19:00",1728.58,"2010-02-04 14:19:00","",0,1
"17138.0","500587","2010-03-09 10:18:00",766.94,"2010-02-04 14:19:00","2010-02-04 14:19:00",33,2
"17138.0","502056","2010-03-22 14:34:00",471.16,"2010-02-04 14:19:00","2010-03-09 10:18:00",13,3
"17138.0","505142","2010-04-20 11:19:00",603.08,"2010-02-04 14:19:00","2010-03-22 14:34:00",29,4
"17138.0","513558","2010-06-25 13:27:00",322.11,"2010-02-04 14:19:00","2010-04-20 11:19:00",66,5
"17138.0","532974","2010-11-15 13:15:00",144.9,"2010-02-04 14:19:00","2010-06-25 13:27:00",143,6
"17138.0","546092","2011-03-09 11:54:00",380.5,"2010-02-04 14:19:00","2010-11-15 13:15:00",114,7
"17139.0","494036","2010-01-11 11:31:00",595.0,"2010-01-11 11:31:00","",0,1
"17139.0","497592","2010-02-11 08:51:00",1402.43,"2010-01-11 11:31:00","2010-01-11 11:31:00",31,2
"17139.0","498521","2010-02-19 13:15:00",613.78,"2010-01-11 11:31:00","2010-02-11 08:51:00",8,3
"17139.0","506070","2010-04-27 11:54:00",1050.85,"2010-01-11 11:31:00","2010-02-19 13:15:00",67,4
"17139.0","506073","2010-04-27 11:56:00",55.8,"2010-01-11 11:31:00","2010-04-27 11:54:00",0,5
"17139.0","512416","2010-06-15 13:50:00",1148.4,"2010-01-11 11:31:00","2010-04-27 11:56:00",49,6
"17139.0","512417","2010-06-15 13:51:00",63.5,"2010-01-11 11:31:00","2010-06-15 13:50:00",0,7
"17139.0","512418","2010-06-15 13:52:00",15.3,"2010-01-11 11:31:00","2010-06-15 13:51:00",0,8
"17139.0","518405","2010-08-08 14:11:00",974.9,"2010-01-11 11:31:00","2010-06-15 13:52:00",54,9
"17139.0","522914","2010-09-17 13:53:00",1478.53,"2010-01-11 11:31:00","2010-08-08 14:11:00",40,10
"17139.0","528619","2010-10-24 10:33:00",328.35,"2010-01-11 11:31:00","2010-09-17 13:53:00",37,11
"17139.0","532954","2010-11-15 12:18:00",49.0,"2010-01-11 11:31:00","2010-10-24 10:33:00",22,12
"17139.0","532955","2010-11-15 12:19:00",1140.15,"2010-01-11 11:31:00","2010-11-15 12:18:00",0,13
"17139.0","544824","2011-02-24 09:32:00",2639.38,"2010-01-11 11:31:00","2010-11-15 12:19:00",101,14
"17139.0","547799","2011-03-25 12:48:00",708.66,"2010-01-11 11:31:00","2011-02-24 09:32:00",29,15
"17139.0","553120","2011-05-13 12:12:00",850.72,"2010-01-11 11:31:00","2011-03-25 12:48:00",49,16
"17139.0","553125","2011-05-13 12:13:00",507.14,"2010-01-11 11:31:00","2011-05-13 12:12:00",0,17
"17139.0","557145","2011-06-17 10:43:00",802.13,"2010-01-11 11:31:00","2011-05-13 12:13:00",35,18
"17139.0","557146","2011-06-17 10:44:00",86.84,"2010-01-11 11:31:00","2011-06-17 10:43:00",0,19
"17139.0","562770","2011-08-09 11:56:00",1256.95,"2010-01-11 11:31:00","2011-06-17 10:44:00",53,20
"17139.0","566400","2011-09-12 13:16:00",1535.24,"2010-01-11 11:31:00","2011-08-09 11:56:00",34,21
"17139.0","569910","2011-10-06 16:47:00",1077.75,"2010-01-11 11:31:00","2011-09-12 13:16:00",24,22
"17139.0","569912","2011-10-06 16:50:00",95.54,"2010-01-11 11:31:00","2011-10-06 16:47:00",0,23
"17139.0","573763","2011-11-01 09:56:00",639.6,"2010-01-11 11:31:00","2011-10-06 16:50:00",26,24
"17139.0","578354","2011-11-24 10:12:00",468.52,"2010-01-11 11:31:00","2011-11-01 09:56:00",23,25
"17140.0","549121","2011-04-06 13:33:00",465.32,"2011-04-06 13:33:00","",0,1
"17141.0","495383","2010-01-24 14:19:00",281.1,"2010-01-24 14:19:00","",0,1
"17141.0","495384","2010-01-24 14:24:00",125.34,"2010-01-24 14:19:00","2010-01-24 14:19:00",0,2
"17141.0","527407","2010-10-17 14:44:00",230.49,"2010-01-24 14:19:00","2010-01-24 14:24:00",266,3
"17141.0","527409","2010-10-17 14:54:00",117.4,"2010-01-24 14:19:00","2010-10-17 14:44:00",0,4
"17142.0","495390","2010-01-24 15:23:00",225.5,"2010-01-24 15:23:00","",0,1
"17142.0","513426","2010-06-24 13:01:00",221.05,"2010-01-24 15:23:00","2010-01-24 15:23:00",151,2
"17142.0","529940","2010-10-31 14:52:00",258.2,"2010-01-24 15:23:00","2010-06-24 13:01:00",129,3
"17142.0","550185","2011-04-14 18:22:00",579.0,"2010-01-24 15:23:00","2010-10-31 14:52:00",165,4
"17143.0","515423","2010-07-12 13:26:00",661.51,"2010-07-12 13:26:00","",0,1
"17143.0","527719","2010-10-18 15:27:00",262.6,"2010-07-12 13:26:00","2010-07-12 13:26:00",98,2
"17144.0","567093","2011-09-16 12:50:00",595.89,"2011-09-16 12:50:00","",0,1
"17144.0","581451","2011-12-08 17:57:00",388.68,"2011-09-16 12:50:00","2011-09-16 12:50:00",83,2
"17145.0","498513","2010-02-19 12:07:00",897.03,"2010-02-19 12:07:00","",0,1
"17145.0","514850","2010-07-06 16:14:00",750.76,"2010-02-19 12:07:00","2010-02-19 12:07:00",137,2
"17145.0","514851","2010-07-06 16:26:00",252.8,"2010-02-19 12:07:00","2010-07-06 16:14:00",0,3
"17145.0","515814","2010-07-15 09:02:00",1220.32,"2010-02-19 12:07:00","2010-07-06 16:26:00",9,4
"17146.0","496502","2010-02-02 09:39:00",1023.6,"2010-02-02 09:39:00","",0,1
"17146.0","504569","2010-04-14 14:20:00",582.19,"2010-02-02 09:39:00","2010-02-02 09:39:00",71,2
"17146.0","505723","2010-04-25 13:48:00",521.33,"2010-02-02 09:39:00","2010-04-14 14:20:00",11,3
"17146.0","509213","2010-05-21 10:22:00",360.23,"2010-02-02 09:39:00","2010-04-25 13:48:00",26,4
"17146.0","511935","2010-06-11 12:04:00",366.54,"2010-02-02 09:39:00","2010-05-21 10:22:00",21,5
"17146.0","514220","2010-07-01 09:36:00",869.68,"2010-02-02 09:39:00","2010-06-11 12:04:00",20,6
"17146.0","518233","2010-08-05 15:50:00",308.7,"2010-02-02 09:39:00","2010-07-01 09:36:00",35,7
"17146.0","519175","2010-08-13 14:31:00",361.29,"2010-02-02 09:39:00","2010-08-05 15:50:00",8,8
"17146.0","520347","2010-08-25 13:10:00",420.3,"2010-02-02 09:39:00","2010-08-13 14:31:00",12,9
"17146.0","524617","2010-09-30 10:24:00",296.6,"2010-02-02 09:39:00","2010-08-25 13:10:00",36,10
"17146.0","539212","2010-12-16 12:20:00",298.25,"2010-02-02 09:39:00","2010-09-30 10:24:00",77,11
"17146.0","547203","2011-03-21 13:51:00",265.63,"2010-02-02 09:39:00","2010-12-16 12:20:00",95,12
"17146.0","564636","2011-08-26 12:44:00",185.9,"2010-02-02 09:39:00","2011-03-21 13:51:00",158,13
"17147.0","494020","2010-01-11 09:38:00",249.6,"2010-01-11 09:38:00","",0,1
"17147.0","502247","2010-03-23 13:52:00",359.27,"2010-01-11 09:38:00","2010-01-11 09:38:00",71,2
"17147.0","504189","2010-04-12 09:59:00",107.79,"2010-01-11 09:38:00","2010-03-23 13:52:00",20,3
"17147.0","510998","2010-06-04 14:37:00",304.25,"2010-01-11 09:38:00","2010-04-12 09:59:00",53,4
"17147.0","522137","2010-09-13 10:30:00",464.45,"2010-01-11 09:38:00","2010-06-04 14:37:00",101,5
"17147.0","542779","2011-02-01 09:36:00",409.5,"2010-01-11 09:38:00","2010-09-13 10:30:00",141,6
"17147.0","553462","2011-05-17 10:57:00",563.61,"2010-01-11 09:38:00","2011-02-01 09:36:00",105,7
"17147.0","567368","2011-09-20 08:23:00",376.19,"2010-01-11 09:38:00","2011-05-17 10:57:00",126,8
"17147.0","577020","2011-11-17 12:32:00",365.29,"2010-01-11 09:38:00","2011-09-20 08:23:00",58,9
"17148.0","571734","2011-10-19 09:59:00",124.88,"2011-10-19 09:59:00","",0,1
"17149.0","522449","2010-09-14 14:56:00",143.1,"2010-09-14 14:56:00","",0,1
"17150.0","490401","2009-12-06 10:51:00",139.25,"2009-12-06 10:51:00","",0,1
"17150.0","492433","2009-12-17 10:08:00",176.4,"2009-12-06 10:51:00","2009-12-06 10:51:00",11,2
"17150.0","499464","2010-02-28 11:25:00",202.03,"2009-12-06 10:51:00","2009-12-17 10:08:00",73,3
"17150.0","509397","2010-05-23 11:04:00",277.97,"2009-12-06 10:51:00","2010-02-28 11:25:00",84,4
"17150.0","525024","2010-10-03 12:05:00",365.0,"2009-12-06 10:51:00","2010-05-23 11:04:00",133,5
"17150.0","535660","2010-11-28 11:27:00",215.0,"2009-12-06 10:51:00","2010-10-03 12:05:00",56,6
"17151.0","490310","2009-12-04 14:56:00",231.9,"2009-12-04 14:56:00","",0,1
"17152.0","526191","2010-10-10 12:40:00",327.0,"2010-10-10 12:40:00","",0,1
"17152.0","547233","2011-03-21 16:20:00",315.9,"2010-10-10 12:40:00","2010-10-10 12:40:00",162,2
"17152.0","554982","2011-05-29 12:16:00",1155.6,"2010-10-10 12:40:00","2011-03-21 16:20:00",69,3
"17152.0","554984","2011-05-29 12:19:00",218.0,"2010-10-10 12:40:00","2011-05-29 12:16:00",0,4
"17153.0","576568","2011-11-15 13:42:00",213.78,"2011-11-15 13:42:00","",0,1
"17154.0","568181","2011-09-25 13:42:00",329.34,"2011-09-25 13:42:00","",0,1
"17155.0","490000","2009-12-03 11:34:00",143.06,"2009-12-03 11:34:00","",0,1
"17155.0","490846","2009-12-08 12:46:00",129.3,"2009-12-03 11:34:00","2009-12-03 11:34:00",5,2
"17155.0","502822","2010-03-28 11:19:00",118.0,"2009-12-03 11:34:00","2009-12-08 12:46:00",110,3
"17155.0","509580","2010-05-24 14:28:00",90.8,"2009-12-03 11:34:00","2010-03-28 11:19:00",57,4
"17155.0","514002","2010-06-30 09:24:00",159.6,"2009-12-03 11:34:00","2010-05-24 14:28:00",37,5
"17155.0","556822","2011-06-15 10:22:00",143.3,"2009-12-03 11:34:00","2010-06-30 09:24:00",350,6
"17155.0","578004","2011-11-22 12:38:00",108.4,"2009-12-03 11:34:00","2011-06-15 10:22:00",160,7
"17156.0","518201","2010-08-05 11:30:00",591.87,"2010-08-05 11:30:00","",0,1
"17157.0","490288","2009-12-04 13:00:00",332.16,"2009-12-04 13:00:00","",0,1
"17157.0","491024","2009-12-08 19:00:00",383.04,"2009-12-04 13:00:00","2009-12-04 13:00:00",4,2
"17157.0","491025","2009-12-08 19:02:00",325.44,"2009-12-04 13:00:00","2009-12-08 19:00:00",0,3
"17157.0","491748","2009-12-14 11:30:00",319.38,"2009-12-04 13:00:00","2009-12-08 19:02:00",6,4
"17157.0","492426","2009-12-17 08:37:00",301.02,"2009-12-04 13:00:00","2009-12-14 11:30:00",3,5
"17157.0","496980","2010-02-05 10:32:00",300.5,"2009-12-04 13:00:00","2009-12-17 08:37:00",50,6
"17157.0","498300","2010-02-18 09:14:00",303.98,"2009-12-04 13:00:00","2010-02-05 10:32:00",13,7
"17157.0","500615","2010-03-09 10:45:00",166.86,"2009-12-04 13:00:00","2010-02-18 09:14:00",19,8
"17157.0","506720","2010-05-04 09:15:00",292.68,"2009-12-04 13:00:00","2010-03-09 10:45:00",56,9
"17157.0","508093","2010-05-13 08:46:00",237.28,"2009-12-04 13:00:00","2010-05-04 09:15:00",9,10
"17157.0","510035","2010-05-26 15:30:00",202.16,"2009-12-04 13:00:00","2010-05-13 08:46:00",13,11
"17157.0","510734","2010-06-03 11:21:00",173.48,"2009-12-04 13:00:00","2010-05-26 15:30:00",8,12
"17157.0","512069","2010-06-13 11:26:00",301.64,"2009-12-04 13:00:00","2010-06-03 11:21:00",10,13
"17157.0","512933","2010-06-20 13:06:00",222.72,"2009-12-04 13:00:00","2010-06-13 11:26:00",7,14
"17157.0","516179","2010-07-18 14:32:00",336.48,"2009-12-04 13:00:00","2010-06-20 13:06:00",28,15
"17157.0","517156","2010-07-27 10:49:00",301.88,"2009-12-04 13:00:00","2010-07-18 14:32:00",9,16
"17157.0","519372","2010-08-16 13:22:00",332.2,"2009-12-04 13:00:00","2010-07-27 10:49:00",20,17
"17157.0","557065","2011-06-16 15:08:00",161.46,"2009-12-04 13:00:00","2010-08-16 13:22:00",304,18
"17157.0","580139","2011-12-02 09:10:00",157.54,"2009-12-04 13:00:00","2011-06-16 15:08:00",169,19
"17158.0","500360","2010-03-07 15:50:00",298.5,"2010-03-07 15:50:00","",0,1
"17158.0","511734","2010-06-10 10:38:00",414.53,"2010-03-07 15:50:00","2010-03-07 15:50:00",95,2
"17158.0","538832","2010-12-14 13:03:00",413.79,"2010-03-07 15:50:00","2010-06-10 10:38:00",187,3
"17158.0","550826","2011-04-21 10:12:00",284.76,"2010-03-07 15:50:00","2010-12-14 13:03:00",128,4
"17158.0","574901","2011-11-07 15:15:00",568.42,"2010-03-07 15:50:00","2011-04-21 10:12:00",200,5
"17159.0","500130","2010-03-04 14:53:00",261.3,"2010-03-04 14:53:00","",0,1
"17159.0","519660","2010-08-19 11:48:00",299.41,"2010-03-04 14:53:00","2010-03-04 14:53:00",168,2
"17159.0","557528","2011-06-21 09:49:00",528.45,"2010-03-04 14:53:00","2010-08-19 11:48:00",306,3
"17159.0","568210","2011-09-25 15:56:00",398.22,"2010-03-04 14:53:00","2011-06-21 09:49:00",96,4
"17159.0","577171","2011-11-18 10:52:00",612.21,"2010-03-04 14:53:00","2011-09-25 15:56:00",54,5
"17160.0","490161","2009-12-04 10:57:00",825.94,"2009-12-04 10:57:00","",0,1
"17160.0","495237","2010-01-22 09:44:00",526.96,"2009-12-04 10:57:00","2009-12-04 10:57:00",49,2
"17160.0","497272","2010-02-08 13:50:00",327.33,"2009-12-04 10:57:00","2010-01-22 09:44:00",17,3
"17160.0","502653","2010-03-25 16:58:00",312.46,"2009-12-04 10:57:00","2010-02-08 13:50:00",45,4
"17160.0","505736","2010-04-25 15:47:00",289.25,"2009-12-04 10:57:00","2010-03-25 16:58:00",31,5
"17160.0","512591","2010-06-16 16:24:00",881.4,"2009-12-04 10:57:00","2010-04-25 15:47:00",52,6
"17160.0","517628","2010-07-30 12:21:00",754.43,"2009-12-04 10:57:00","2010-06-16 16:24:00",44,7
"17160.0","520132","2010-08-24 11:57:00",316.76,"2009-12-04 10:57:00","2010-07-30 12:21:00",25,8
"17160.0","525428","2010-10-05 13:05:00",410.58,"2009-12-04 10:57:00","2010-08-24 11:57:00",42,9
"17160.0","531336","2010-11-07 12:37:00",930.7,"2009-12-04 10:57:00","2010-10-05 13:05:00",33,10
"17160.0","536353","2010-11-30 17:43:00",1115.32,"2009-12-04 10:57:00","2010-11-07 12:37:00",23,11
"17160.0","549789","2011-04-12 12:00:00",611.91,"2009-12-04 10:57:00","2010-11-30 17:43:00",133,12
"17160.0","551400","2011-04-28 13:18:00",593.16,"2009-12-04 10:57:00","2011-04-12 12:00:00",16,13
"17160.0","558778","2011-07-04 10:27:00",471.22,"2009-12-04 10:57:00","2011-04-28 13:18:00",67,14
"17160.0","561359","2011-07-26 15:29:00",566.84,"2009-12-04 10:57:00","2011-07-04 10:27:00",22,15
"17160.0","564050","2011-08-22 13:32:00",758.05,"2009-12-04 10:57:00","2011-07-26 15:29:00",27,16
"17160.0","575091","2011-11-08 14:05:00",516.85,"2009-12-04 10:57:00","2011-08-22 13:32:00",78,17
"17161.0","523354","2010-09-21 16:44:00",856.01,"2010-09-21 16:44:00","",0,1
"17162.0","543342","2011-02-07 12:27:00",424.41,"2011-02-07 12:27:00","",0,1
"17162.0","545869","2011-03-07 14:45:00",196.45,"2011-02-07 12:27:00","2011-02-07 12:27:00",28,2
"17162.0","545870","2011-03-07 14:45:00",15.3,"2011-02-07 12:27:00","2011-03-07 14:45:00",0,3
"17162.0","549440","2011-04-08 12:42:00",173.25,"2011-02-07 12:27:00","2011-03-07 14:45:00",32,4
"17162.0","549441","2011-04-08 12:43:00",9.9,"2011-02-07 12:27:00","2011-04-08 12:42:00",0,5
"17162.0","555280","2011-06-02 09:02:00",233.92,"2011-02-07 12:27:00","2011-04-08 12:43:00",55,6
"17162.0","555281","2011-06-02 09:03:00",47.75,"2011-02-07 12:27:00","2011-06-02 09:02:00",0,7
"17162.0","555283","2011-06-02 09:04:00",64.3,"2011-02-07 12:27:00","2011-06-02 09:03:00",0,8
"17162.0","561903","2011-07-31 16:04:00",298.38,"2011-02-07 12:27:00","2011-06-02 09:04:00",59,9
"17162.0","575828","2011-11-11 11:34:00",251.8,"2011-02-07 12:27:00","2011-07-31 16:04:00",103,10
"17163.0","496509","2010-02-02 10:39:00",141.24,"2010-02-02 10:39:00","",0,1
"17163.0","523012","2010-09-20 10:08:00",265.44,"2010-02-02 10:39:00","2010-02-02 10:39:00",230,2
"17163.0","567893","2011-09-22 15:54:00",123.1,"2010-02-02 10:39:00","2010-09-20 10:08:00",367,3
"17163.0","577136","2011-11-18 08:57:00",170.0,"2010-02-02 10:39:00","2011-09-22 15:54:00",57,4
"17164.0","546394","2011-03-11 14:26:00",627.13,"2011-03-11 14:26:00","",0,1
"17164.0","552714","2011-05-11 09:28:00",316.09,"2011-03-11 14:26:00","2011-03-11 14:26:00",61,2
"17164.0","559652","2011-07-11 12:47:00",327.2,"2011-03-11 14:26:00","2011-05-11 09:28:00",61,3
"17164.0","567612","2011-09-21 11:48:00",745.84,"2011-03-11 14:26:00","2011-07-11 12:47:00",72,4
"17164.0","574750","2011-11-07 09:12:00",381.28,"2011-03-11 14:26:00","2011-09-21 11:48:00",47,5
"17164.0","574751","2011-11-07 09:13:00",44.85,"2011-03-11 14:26:00","2011-11-07 09:12:00",0,6
"17164.0","574752","2011-11-07 09:14:00",24.96,"2011-03-11 14:26:00","2011-11-07 09:13:00",0,7
"17165.0","491429","2009-12-11 09:18:00",375.66,"2009-12-11 09:18:00","",0,1
"17165.0","494241","2010-01-12 15:50:00",326.98,"2009-12-11 09:18:00","2009-12-11 09:18:00",32,2
"17165.0","502375","2010-03-24 11:38:00",243.29,"2009-12-11 09:18:00","2010-01-12 15:50:00",71,3
"17165.0","510447","2010-06-01 09:31:00",263.0,"2009-12-11 09:18:00","2010-03-24 11:38:00",69,4
"17165.0","534655","2010-11-23 13:35:00",426.71,"2009-12-11 09:18:00","2010-06-01 09:31:00",175,5
"17165.0","545214","2011-02-28 16:39:00",158.68,"2009-12-11 09:18:00","2010-11-23 13:35:00",97,6
"17166.0","553916","2011-05-20 08:18:00",127.59,"2011-05-20 08:18:00","",0,1
"17166.0","573757","2011-11-01 09:46:00",78.75,"2011-05-20 08:18:00","2011-05-20 08:18:00",165,2
"17167.0","523132","2010-09-20 14:02:00",257.69,"2010-09-20 14:02:00","",0,1
"17167.0","527486","2010-10-18 11:42:00",309.05,"2010-09-20 14:02:00","2010-09-20 14:02:00",28,2
"17167.0","535088","2010-11-25 10:05:00",300.37,"2010-09-20 14:02:00","2010-10-18 11:42:00",38,3
"17168.0","517486","2010-07-29 12:33:00",400.2,"2010-07-29 12:33:00","",0,1
"17169.0","507591","2010-05-10 13:00:00",320.95,"2010-05-10 13:00:00","",0,1
"17169.0","556204","2011-06-09 13:16:00",308.68,"2010-05-10 13:00:00","2010-05-10 13:00:00",395,2
"17169.0","570887","2011-10-13 10:25:00",527.1,"2010-05-10 13:00:00","2011-06-09 13:16:00",126,3
"17170.0","533057","2010-11-15 16:23:00",72.48,"2010-11-15 16:23:00","",0,1
"17170.0","536266","2010-11-30 15:55:00",106.2,"2010-11-15 16:23:00","2010-11-15 16:23:00",15,2
"17171.0","498053","2010-02-16 12:02:00",159.68,"2010-02-16 12:02:00","",0,1
"17171.0","544815","2011-02-23 16:37:00",224.91,"2010-02-16 12:02:00","2010-02-16 12:02:00",372,2
"17172.0","491672","2009-12-13 11:46:00",336.82,"2009-12-13 11:46:00","",0,1
